date,run_id,item_id,vertical,source_id,stage,outcome,code,source_words,summary_words,source_words_before_cap,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,model_calls,call_1_kind,call_1_prefill_ms,call_1_decode_ms,call_1_input_tokens,call_1_output_tokens,call_1_cached_tokens
2026-09-03,2026-09-03-33767761598,business-economy-2398300128,business-economy,aljazeera-economy,fetch,failed,robots_denied,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-8936801660,world,lemonde-en,publish,ok,too_short,35,39,35,1337,6,35532,10037,25487,1022,145,922,,,,,,,
2026-09-03,2026-09-03-33767761598,world-9615393641,world,news18-world,fetch,failed,http_client_error,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-5317072762,world,independent-world,publish,ok,,711,113,711,547,44,148257,95502,52673,1860,292,923,,,,,,,
2026-09-03,2026-09-03-33767761598,world-9832787607,world,thehindu-intl,publish,ok,,217,74,217,807,41,76994,34645,42339,1261,237,922,,,,,,,
2026-09-03,2026-09-03-33767761598,world-6486716979,world,scmp-news,extract,failed,paywalled,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-0056683776,world,apnews-world,publish,ok,,494,70,494,301,213,113257,71840,41404,1628,230,922,,,,,,,
2026-09-03,2026-09-03-33767761598,world-4266809889,world,conversation-africa,publish,ok,,1159,123,1159,892,34,216184,162595,53456,2513,288,923,,,,,,,
2026-09-03,2026-09-03-33767761598,world-9914403192,world,dw-world,publish,ok,,1324,129,1324,43627,40,239903,180355,59379,2688,314,923,,,,,,,
2026-09-03,2026-09-03-33767761598,world-8177713732,world,abc-au-world,publish,ok,,640,94,640,1174,70,138152,91492,46649,1820,258,922,,,,,,,
2026-09-03,2026-09-03-33767761598,world-3291807915,world,npr-world,publish,ok,,89,46,89,1015,31,39920,16410,23459,1082,132,922,,,,,,,
2026-09-03,2026-09-03-33767761598,india-9009866438,india,toi-india,publish,ok,,88,41,88,734,100,50501,18626,31866,1105,180,922,,,,,,,
2026-09-03,2026-09-03-33767761598,india-3432352915,india,thehindu-business,publish,ok,,374,75,374,698,35,92534,53156,39367,1442,221,922,,,,,,,
2026-09-03,2026-09-03-33767761598,india-8920212153,india,deccan-chronicle,publish,ok,,331,70,331,5398,44,82289,45634,36646,1378,205,930,,,,,,,
2026-09-03,2026-09-03-33767761598,india-4642176751,india,hindustan-times,publish,ok,,709,141,709,1863,62,166651,97375,69139,1877,370,923,,,,,,,
2026-09-03,2026-09-03-33767761598,india-8807379462,india,free-press-journal,publish,ok,,1143,113,1143,873,26,221436,158340,63033,2472,332,923,,,,,,,
2026-09-03,2026-09-03-33767761598,india-8215254193,india,thehindu-all,publish,ok,,396,98,396,877,40,115208,63883,51314,1557,285,930,,,,,,,
2026-09-03,2026-09-03-33767761598,india-2449884814,india,livemint-companies,extract,failed,paywalled,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-5899579672,india,frontline,publish,ok,,937,112,937,749,34,203255,143612,59529,2328,317,923,,,,,,,
2026-09-03,2026-09-03-33767761598,india-3058302010,india,thehindu-biz,publish,ok,,244,67,244,250,41,76818,39250,37555,1310,209,922,,,,,,,
2026-09-03,2026-09-03-33767761598,india-5569348891,india,newslaundry,publish,ok,,229,64,229,928,57,75354,36924,38421,1285,214,922,,,,,,,
2026-09-03,2026-09-03-33767761598,india-6995184565,india,et-default,publish,ok,,528,61,528,667,81,128758,85400,43347,1759,239,922,,,,,,,
2026-09-03,2026-09-03-33767761598,ai-4643591134,ai,ars-technica-ai,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,ai-7135752292,ai,techcrunch-ai,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,ai-8450259707,ai,fastcompany-tech,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,energy-5241259986,energy,energy-storage,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,energy-9264523811,energy,modern-power,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,energy-4783332524,energy,balkangreen,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,energy-6888777797,energy,pv-magazine,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,energy-7352078601,energy,climate-home,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,energy-0068995803,energy,heatmap,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,energy-4393520976,energy,offshore-wind,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,energy-2368646841,energy,energy-mix,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,business-economy-3591365072,business-economy,yahoo-finance,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,business-economy-7956905262,business-economy,cna-business,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,business-economy-9037397567,business-economy,quartz,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,business-economy-4954479685,business-economy,voxdev,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,business-economy-1854452020,business-economy,bbc-business,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-3916079578,world,euronews,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-9125599391,world,dw-world,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-5800488708,world,guardian-world,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-7248859787,world,thehindu-intl,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-0757537320,world,mongabay,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-6276462103,world,france24,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-0268466763,world,lemonde-en,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-1328849543,world,elpais-en,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-7939134110,world,africanews,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,world-3844212108,world,npr-world,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-6651697826,india,toi-india,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-2171528215,india,thehindu-business,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-4418353999,india,economic-times,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-8042872825,india,economic-times,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-3089584410,india,hindustan-times,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-5434359529,india,thehindu-all,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-9274246488,india,india-today,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-7111957962,india,livemint-markets,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-8076301005,india,newslaundry,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33767761598,india-6205625154,india,dna-india,plan,failed,not_attempted,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-0529296150,ai,aws-ml-blog,publish,ok,,2360,144,2360,428,114,186448,99910,86411,4167,310,0,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-9497892396,ai,wired-ai,publish,ok,,868,132,868,1353,99,129904,48273,81487,2103,309,0,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-7135752292,ai,techcrunch-ai,publish,ok,,619,77,619,572,34,102664,41197,61392,1776,232,0,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-6753147383,ai,guardian-ai,publish,ok,,839,118,839,746,50,99608,27185,72305,2066,275,923,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-0659675112,ai,guardian-ai,publish,ok,not_prose,75,45,75,472,33,45929,3967,41853,1069,161,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-2801877377,energy,cleantechnica,publish,ok,,1263,99,1263,947,26,125177,41639,83400,2675,312,923,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-2488460471,energy,oilprice,publish,ok,,534,67,534,726,38,72255,18200,53952,1664,204,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-3522258353,energy,balkangreen,publish,ok,,699,68,699,3529,36,86351,21862,64480,1856,245,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-7352078601,energy,climate-home,publish,ok,not_prose,51,35,51,10836,31,57505,24655,32843,1036,125,0,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-4081213518,energy,world-nuclear-news,publish,ok,,584,64,584,1580,18,88419,19171,69132,1747,261,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-8332831677,energy,energy-storage,publish,ok,,792,99,792,1121,48,113537,30841,82576,2226,313,923,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-9705655013,business-economy,quartz,publish,ok,,105,74,105,501,38,62881,4447,58290,1097,224,922,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-3848602113,business-economy,semafor,publish,ok,,160,72,160,892,20,57254,6222,51025,1156,196,922,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-4954479685,business-economy,voxdev,publish,ok,,1095,129,1095,919,25,117028,37973,78916,2510,295,923,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-0337924649,business-economy,semafor,publish,ok,,598,72,598,246,27,77393,19152,58232,1753,222,922,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-0322588648,business-economy,marginal-revolution,publish,ok,,348,61,348,1057,13,71363,12051,59160,1416,227,922,,,,,,,
2026-09-03,2026-09-03-33787238215,world-6530660725,world,anadolu-world,publish,ok,,121,55,121,5047,165,53874,6802,47065,1196,184,922,,,,,,,
2026-09-03,2026-09-03-33787238215,world-4848137430,world,news18-world,fetch,failed,http_client_error,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,world-5646260297,world,scmp-news,extract,failed,paywalled,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,world-9167783023,world,france24,fetch,failed,http_client_error,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,world-4726146065,world,france24,fetch,failed,http_client_error,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,world-8944396800,world,anadolu-world,publish,ok,,268,68,268,3436,72,64116,9537,54571,1326,212,922,,,,,,,
2026-09-03,2026-09-03-33787238215,world-1501876564,world,elpais-en,publish,ok,,1377,140,1377,1053,55,129152,43174,85854,2745,318,923,,,,,,,
2026-09-03,2026-09-03-33787238215,world-7092067388,world,bbc-world,publish,ok,,592,77,592,762,46,96955,19821,77124,1765,293,922,,,,,,,
2026-09-03,2026-09-03-33787238215,world-2144312926,world,bbc-world,publish,ok,,806,119,806,145,46,106773,25810,80849,1994,306,923,,,,,,,
2026-09-03,2026-09-03-33787238215,world-5360133383,world,npr-world,publish,ok,,727,107,727,903,27,99335,25809,73422,1990,275,923,,,,,,,
2026-09-03,2026-09-03-33787238215,india-5422240793,india,livemint-companies,publish,ok,,412,72,412,779,25,64280,12987,50919,1462,196,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-8814375809,india,thehindu-business,publish,ok,,537,81,537,1352,31,88473,19061,69397,1738,265,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-4698388331,india,deccan-chronicle,publish,ok,,374,102,374,8058,35,84262,12963,71204,1460,273,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-1549119680,india,deccan-chronicle,publish,ok,,332,77,332,1111,35,70515,10993,59514,1380,228,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-3520737403,india,india-today,publish,ok,,624,87,624,669,54,100946,21303,79630,1803,301,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-2074153724,india,toi-top,publish,ok,,378,66,378,615,69,91217,15378,75755,1562,287,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-7243982240,india,free-press-journal,publish,ok,,340,61,340,996,17,67052,12229,54815,1409,210,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-6250981208,india,the-federal,publish,ok,,1025,115,1025,852,65,104364,33055,71214,2305,268,923,,,,,,,
2026-09-03,2026-09-03-33787238215,india-3221172955,india,scroll-in,publish,ok,,364,60,364,662,35,61618,12888,48719,1462,188,922,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-7811638204,ai,nvidia-newsroom,publish,ok,,2000,158,2000,574,183,181427,85444,95830,3660,351,0,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-4801831583,ai,techcrunch-ai,publish,ok,,858,102,858,642,32,122936,48499,74313,2051,279,0,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-1639872574,ai,google-research-blog,publish,ok,,1104,133,1104,538,49,126286,35271,90775,2378,336,923,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-3462895834,ai,oreilly-radar,publish,ok,,598,67,598,2148,34,90074,39127,50872,1693,197,0,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-1452736364,energy,electrek,publish,ok,,748,108,748,877,28,106835,27881,78814,2072,293,923,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-9093592860,energy,oilprice,publish,ok,,355,120,355,634,43,103958,12487,91372,1439,355,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-7300178147,energy,power-magazine,publish,ok,,1187,125,1187,475,44,120785,38727,81912,2519,303,923,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-5189636292,energy,pv-magazine,extract,failed,paywalled,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-5850166696,energy,solar-quarter,publish,ok,,396,59,396,671,75,82946,18432,64506,1713,248,927,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-8767442558,energy,world-nuclear-news,publish,ok,,660,91,660,1105,18,95337,23155,72046,1889,277,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-8495727555,energy,energy-mix,extract,failed,no_text,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-0935992097,business-economy,yahoo-finance,fetch,failed,robots_denied,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-8680660086,business-economy,quartz,publish,ok,not_prose,43,38,43,696,38,56324,24498,31818,1028,125,0,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-1280768862,business-economy,yahoo-finance,fetch,failed,robots_denied,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-8850335262,business-economy,business-today-in,publish,ok,not_prose,354,52,354,296,40,89123,21032,67925,1788,264,922,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-4889831465,business-economy,seekingalpha,summarize,failed,length_out_of_range,57,,57,182,52,33379,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,world-3916079578,world,euronews,publish,ok,,614,68,614,903,56,75486,20764,54580,1809,212,922,,,,,,,
2026-09-03,2026-09-03-33787238215,world-9414303059,world,dw-world,publish,ok,,884,128,884,22096,29,105600,27806,77676,2094,290,923,,,,,,,
2026-09-03,2026-09-03-33787238215,world-4046294592,world,independent-world,publish,ok,,1090,115,1090,375,41,114900,36910,77846,2490,295,923,,,,,,,
2026-09-03,2026-09-03-33787238215,world-8369305384,world,abc-au-world,publish,ok,,673,55,673,1148,58,66584,21217,45277,1837,177,922,,,,,,,
2026-09-03,2026-09-03-33787238215,world-4650493610,world,independent-world,publish,ok,,474,69,474,210,35,70290,15698,54461,1566,212,922,,,,,,,
2026-09-03,2026-09-03-33787238215,world-6963851398,world,apnews-world,publish,ok,,412,56,412,677,206,66134,14113,52013,1506,203,922,,,,,,,
2026-09-03,2026-09-03-33787238215,world-6812702930,world,dw-world,publish,ok,,714,122,714,1639,30,104541,24968,79446,1965,300,923,,,,,,,
2026-09-03,2026-09-03-33787238215,world-8052760521,world,conversation-africa,publish,ok,,1034,130,1034,730,29,114684,32656,81877,2290,310,923,,,,,,,
2026-09-03,2026-09-03-33787238215,world-0077626906,world,japan-times,publish,ok,,174,61,174,1418,40,59334,6888,52439,1207,207,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-1816087733,india,the-hindu-national,publish,ok,,564,75,564,1069,37,79306,18919,60378,1718,234,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-3556081968,india,toi-india,publish,ok,,2026,142,2026,620,98,182644,70212,112310,3788,410,924,,,,,,,
2026-09-03,2026-09-03-33787238215,india-7972095524,india,thehindu-all,publish,ok,,207,52,207,364,34,58788,9010,49693,1283,195,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-8042872825,india,economic-times,publish,ok,,582,76,582,781,45,79982,18539,61434,1715,239,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-1444382665,india,livemint,publish,ok,,540,77,540,752,25,96157,19615,76458,1754,295,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-7882268263,india,india-today,publish,ok,,635,79,635,621,55,89463,21660,67663,1837,259,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-9087902962,india,thehindu-biz,publish,ok,,136,72,136,910,34,68678,6941,61589,1190,238,922,,,,,,,
2026-09-03,2026-09-03-33787238215,india-2711882599,india,scroll-in,publish,ok,,1026,137,1026,641,33,111431,31343,79943,2246,307,923,,,,,,,
2026-09-03,2026-09-03-33787238215,india-3596993992,india,ht-business,extract,failed,paywalled,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,india-9601909403,india,dna-india,publish,ok,,535,70,535,2612,70,80285,18676,61599,1707,236,922,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-5179569006,ai,aws-ml-blog,publish,ok,,3548,171,3548,398,150,601056,512519,88327,5560,329,0,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-3822816850,ai,bbc-tech,publish,ok,,430,69,430,291,49,194760,138121,56563,1540,231,0,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-8059181278,ai,meta-ai-blog,publish,ok,,2955,143,2955,468,45,534679,443026,91443,4815,349,0,,,,,,,
2026-09-03,2026-09-03-33787238215,ai-2130170570,ai,fastcompany-tech,publish,ok,,273,83,273,859,61,96075,35380,60686,1308,250,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-9453264600,energy,electrek,publish,ok,,989,114,989,661,35,284959,213210,71638,2350,287,0,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-1524599313,energy,greentech,publish,ok,,592,67,592,1428,34,123302,73372,49919,1726,205,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-4393670496,energy,modern-power,publish,ok,,326,117,326,872,34,121021,42035,78890,1384,321,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-9264523811,energy,modern-power,publish,ok,,320,83,320,603,34,116181,42378,73793,1386,299,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-8103687915,energy,power-magazine,publish,ok,,1115,112,1115,377,189,198820,134032,64691,2392,259,923,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-1850991266,energy,solar-quarter,publish,ok,,464,91,464,636,96,147507,63790,83706,1619,341,922,,,,,,,
2026-09-03,2026-09-03-33787238215,energy-2368646841,energy,energy-mix,extract,failed,no_text,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-7052777107,business-economy,cna-business,publish,ok,,334,65,334,1703,112,87998,44352,43536,1407,179,922,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-7956905262,business-economy,cna-business,publish,ok,,120,58,120,948,96,57803,19073,38723,1128,161,922,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-6262078295,business-economy,seekingalpha,fetch,failed,http_client_error,,,,,,,,,,,,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-4908048935,business-economy,guardian-business,publish,ok,,710,108,710,594,58,149161,85789,63266,1862,258,923,,,,,,,
2026-09-03,2026-09-03-33787238215,business-economy-1854452020,business-economy,bbc-business,publish,ok,,914,123,914,428,57,184959,111601,73150,2147,293,923,,,,,,,
2026-09-03,2026-09-03-33787238215,world-0625668545,world,euronews,publish,ok,,243,62,243,850,67,82677,33842,48826,1294,201,922,,,,,,,
