version,date,run_id,item_id,url_key,canonical_url,vertical,source_id,stage,outcome,code,http_status,source_chars,source_words,summary_words,detail,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,source_words_before_cap,shard,span_integrity,elements_found,element_class,model_calls,label_kind,label_prefill_ms,label_decode_ms,label_input_tokens,label_output_tokens,label_cached_tokens,summary_kind,summary_prefill_ms,summary_decode_ms,summary_input_tokens,summary_output_tokens,summary_cached_tokens,truncation_cap_tokens,selection_score,authority_score,tier_score,feed_weight,feed_reliability,lens_bonus,recency_bonus,carriage_step,watchlist_bonus,carried_by,watchlist_hit,on_front_page,tier,source_form,published_at,time_source,item_started_at,item_ended_at,item_index,shard_item_count,queue_wait_ms,fetch_connect_ms,fetch_ttfb_ms,robots_ms,retry_count,retry_total_ms,label_ms,summary_ms,visual_plan_ms,visual_plan_ms_is_estimate,faithfulness_ms,model_wait_ms,item_total_ms,stage_gap_ms,visual_plan_tokens_written,label_cache_pct,summary_cache_pct,slot_id,kv_tokens_at_start,prefix_shared_with_previous,label_prefill_tokens_per_s,label_decode_tokens_per_s,summary_prefill_tokens_per_s,summary_decode_tokens_per_s,label_finish_reason,summary_finish_reason,recovered,cpu_model,runner_name,cpu_busy_pct,cpu_busy_max,cpu_busy_min,load_1m,llama_rss_bytes,llama_rss_peak_bytes,python_rss_bytes,cgroup_peak_bytes,model_id,model_quantisation,n_ctx_configured,n_parallel,n_threads,n_batch,max_output_tokens,label_budget_tokens,summary_budget_tokens,run_visual_decision,temperature,failed_field,failed_rule
2026-08-30,2026-09-07,2026-09-07-34123084462,india-9678611565,0c8f71cbaa8fd46de57cbbc3e5be093a377a92ee5bcd1693b9aade23e99f4d7c,https://thehindu.com/news/cities/Tiruchirapalli/digital-payment-facility-introduced-at-pay-and-use-toilets-at-kumbakonam/article71438414.ece,india,thehindu-all,publish,ok,,,430,67,50,,2153,38,41338,15415,25912,1072,147,922,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-2786199465,41d5ea77ce33dfa966577cdcfaee9835ce6c65b36e214f66adc7bcb5fc0bf590,https://indiatoday.in/india/video/delhi-building-collapse-rampant-corruption-where-owners-are-hand-in-glove-with-authorities-ytvd-2989067-2026-09-07,india,india-today,publish,ok,,,4129,564,56,,320,67,110023,80511,29499,1707,163,922,564,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-5587120013,40965ba42aeff78d607519173fb00329c53f26fead2c5e0e57b4fb8ec4efdcc6,https://hindustantimes.com/india-news/maharashtra-deputy-cm-eknath-shinde-suspends-shiv-sena-palghar-unit-chief-over-hospital-assault-case-vows-explusion-101788782096733.html,india,hindustan-times,publish,ok,,,4659,694,45,,596,61,136783,103188,33582,1926,182,922,694,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-0664790574,fd80a18036f73e2eccd65330cd27a5263e1b407b7bfea39ad86492f388c73433,https://hindustantimes.com/india-news/swatantra-bhardwaj-influencer-viral-video-jantar-mantar-assault-arrested-bulandshahr-delhi-police-101788778901713.html,india,hindustan-times,publish,ok,,,3695,555,105,,233,61,137121,85149,51915,1750,282,922,555,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-0322146543,17f39284939158ef587305b207d5b8f6486ca7794fda957912632520a641b54b,https://livemint.com/news/india/himalayan-risks-india-warning-systems-11788778703439.html,india,livemint,extract,failed,paywalled,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,ai-5483504148,0a2cc2b823b6d614b4bc866b1a33a9295ffefbc7d0f82c8514493b7b5e44fe68,https://bbc.co.uk/news/articles/cwyzrrd0kp7o?at_campaign=rss&at_medium=RSS,ai,bbc-tech,publish,ok,,,3671,595,96,,222,66,212906,174567,38324,1720,218,0,595,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,energy-4685930306,9561c720026f5f426935376d89590a85c8b10976ed78a54b473e60e38a39697f,https://solarquarter.com/2026/09/07/anza-power-signs-50-mw-200-mwh-battery-storage-deal-with-amazon-australia,energy,solar-quarter,publish,ok,,,2416,358,74,,4307,92,96780,54138,42597,1448,236,922,358,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,energy-3862824541,f547ff1f9bdd0a5d7ddf4b1dee692416bff59857b7093da5e8a139f7b5f3c559,https://solarquarter.com/2026/09/07/shakti-pumps-invests-inr-11-crore-in-solar-manufacturing-subsidiary-to-develop-2-2-gw-plant,energy,solar-quarter,publish,ok,,,2492,365,71,,1690,92,100232,60155,40066,1525,230,936,365,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,energy-7893761742,3ef5d566f96e0ace287d47c5b778cf23efbf15de0a1791e524c0b33919b7a88a,https://oilprice.com/Latest-Energy-News/World-News/Iran-Says-It-Will-Control-New-Hormuz-Shipping-Corridor.html,energy,oilprice,publish,ok,,,1933,295,84,,1101,52,74596,41467,33118,1331,193,922,295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-8778397289,7c05b6e254376269002347d8d0c3fdd9b935f474c9ed8c857c9aa42506fbc324,https://aljazeera.com/video/newsfeed/2026/9/7/moment-amazon-plane-crash-lands-in-miami?traffic_source=rss,business-economy,aljazeera-economy,fetch,failed,robots_denied,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-2757696891,b96ad1bca86be17b7b9275b237919285e0fcc946f7234dd217a91f80ab27d15e,https://voxdev.org/topic/institutions-political-economy/mining-peace-why-and-how-location-new-mines-shapes-conflict,business-economy,voxdev,publish,ok,,,11294,1744,108,,1135,34,388166,343599,44512,3378,250,0,1744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-8004082049,c9df5496c7cf79817e78e38ce7046e124a83d266a8f2a21f13b6243590cd974f,https://nber.org/papers/w35694,business-economy,nber-new,fetch,failed,http_client_error,403,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-0155179208,f500b962122c6cc8594b58a61c6540d104f64a0ed454c0a030f9499ffacc447f,https://theguardian.com/us-news/2026/sep/07/first-thing-elon-musk-german-far-right-afd-election-win-russia,world,guardian-world,publish,ok,,,7321,1219,121,,946,59,210078,160328,49690,2499,284,923,1219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-1008055056,6cf0b8563b481f1093057d7e0edf10c4d4739dc7940d6e2b8a2ad195b5ee84b9,https://france24.com/en/video/20260907-five-dead-after-amazon-cargo-plane-crashes-in-miami-airport,world,france24,publish,ok,,,677,110,40,,1112,177,44069,19354,24707,1112,144,922,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-9049483617,3048ebeb8c6cb161d5c3a0b563869e3af5db7d70ea0ee1553f12ba6cab61b918,https://apnews.com/article/belgium-china-spying-semiconductors-belgan-854428cfb9cbcc914910624293923f5a,world,apnews-world,publish,ok,,,1498,237,44,,160,181,63616,35750,27858,1274,161,922,237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-0356640043,f50b21053955d12ba9b3087d1335a31806f7913099b890c2804e69f9d51f0696,https://bbc.co.uk/news/articles/cpd0113082eo?at_campaign=rss&at_medium=RSS,world,bbc-world,publish,ok,,,5614,933,136,,77,64,181174,128248,52850,2187,305,923,933,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-8482138850,2a6e10972b34e6e2f9f8a438f8279f21d899debaf164ca931d78d04f7c9c0937,https://aa.com.tr/en/world/adidas-apologizes-after-campaign-featuring-former-israeli-soldier-sparks-boycott-calls/4049606,world,anadolu-world,publish,ok,,,2376,368,95,,3882,92,95998,55291,40696,1464,230,922,368,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-6971976483,5ed2bc914ff197239e7c4a24f5034a532c1c4d2219f6448c54a86c4b9dd5f82b,https://thehindu.com/business/markets/markets-decline-amid-west-asia-conflict-concerns-over-possible-us-interest-rate-hike/article71438529.ece,india,thehindu-all,publish,ok,,,1759,271,59,,640,41,101132,61126,39995,1520,225,922,271,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-7284605749,666239fa6ae9c3357c9453f2e0c34f44040cb14580aed21cfe7ff56e1cd1bb8b,https://livemint.com/companies/news/tata-motors-jaguar-land-rover-to-lay-off-4-000-jobs-reduce-costs-by-21-700-crore-11788777549404.html,india,livemint-companies,publish,ok,,,4324,630,111,,305,33,139542,93011,46519,1832,264,922,630,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-9168435798,6a98eb3a14b54656ae7b538fcb899d707c13813457c5459ca1f515d681a7e151,https://freepressjournal.in/business/banks-hold-back-from-rbis-7-lakh-crore-vrrr-auction-participation-stays-muted-despite-liquidity-glut,india,free-press-journal,publish,ok,,,1917,318,116,,666,19,105594,54107,51434,1453,296,922,318,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-0371359059,5d4983d081353153c5360a11da6411092a834fbcda3554fb9b056812fdff93f0,https://india.mongabay.com/2026/09/bauxite-mining-transforms-living-hills-into-emptiness-commentary,india,mongabay-india,publish,ok,,,10742,1637,144,,409,39,300261,237756,62387,3252,349,923,1637,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-1133408201,a424fb3d1444ffc93c07f41490ef0e0e281d623464bbdf4f52501ba13a67a764,https://timesofindia.indiatimes.com/sports/cricket/news/rohit-sharma-virat-kohli-threat-looms-over-new-zealand-mitchell-santner-says-not-this-time/articleshow/133880928.cms,india,toi-top,publish,ok,,,4584,842,123,,504,95,169348,119626,49641,2101,287,923,842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-1340238598,c54e3fb9e7799306062b55fcfd12eda8e5903a5a6c3ea2fb03add8d224f4409b,https://dnaindia.com/india/report-punjab-police-lodges-fir-after-drone-activity-disrupts-amritsar-international-airport-flights-3220054,india,dna-india,publish,ok,,,4194,644,61,,2385,83,123965,88544,35410,1813,202,941,644,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-8829091930,44d641a3358d105a5c88fa3fef620a107370a71053bf3b0107fe695b17cb4d12,https://livemint.com/companies/news/hrv-pharma-bets-150-crore-on-peptides-high-potency-oncology-apis-11788774695787.html,india,livemint-companies,extract,failed,paywalled,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-6303021445,264391ed8acfb985508f0b58ff5c2fb2839a3d7adf449614fbcf387117963cf5,https://hindustantimes.com/business/is-the-stock-market-open-on-labor-day-here-s-the-2026-trading-schedule-101788779253303.html,india,ht-business,publish,ok,,,6223,1054,125,,397,64,203873,151940,51776,2417,296,923,1054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,energy-9263321140,10f94e1373e1c434b414e7af8ee6e1c86ce07ace447d7f7d7e264cb2a8ceeea0,https://energy-storage.news/google-tesla-sunrun-and-pge-partner-on-new-california-virtual-power-plant-programme,energy,energy-storage,publish,ok,,,6045,876,150,,1022,62,281102,217699,63332,2169,354,0,876,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,energy-1360704434,450d51f8923137b216a11269f717ee463443bf2f198e6b1f9a8eba3f264fd83a,https://oilprice.com/Latest-Energy-News/World-News/Saudi-Aramcos-Jizan-Refinery-Hit-Again-as-Houthi-Attacks-Escalate.html,energy,oilprice,summarize,failed,length_out_of_range,,2043,320,,,859,54,223774,,,,,,320,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,energy-0189652224,6d316c32f9e4c900131b3cec5f1ac29af351a8cfdfd7399a262f8c67a27e6b66,https://modernpowersystems.com/news/tetraspar-completes-five-year-floating-wind-test-campaign,energy,modern-power,publish,ok,,,2511,354,56,,1603,33,92801,54650,38139,1460,217,922,354,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-5610278146,53cd497f1971fd021455fbe9148d1a3e2bd4bb607cee06bca3224247803410d1,https://finance.yahoo.com/technology/articles/stellantis-maserati-explores-china-tie-120420553.html,business-economy,yahoo-finance,publish,ok,,,2361,353,75,,814,129,89864,54016,35836,1455,204,922,353,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-3781505579,b30d01089078422b669ae783138428fcab6d705b9978f3685462842221523363,https://channelnewsasia.com/business/cathay-pacific-google-expand-ai-trials-cut-climate-warming-aircraft-contrails-6366981,business-economy,cna-business,publish,ok,,,1485,232,66,,1168,103,67768,36534,31223,1284,180,922,232,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-0860619686,d54fe4205b4c83a6ad779e9077f797793a32f6f4f6b7aff81e9e6ff9d5087e4a,https://nber.org/papers/w35693,business-economy,nber-new,fetch,failed,http_client_error,403,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-0682104729,1cee2b5e19fdd7990ffe034987c0b58267ebe69b8b553faea17b3607f8bf134f,https://theguardian.com/money/2026/sep/07/uk-house-prices-fall-august-interest-rates-lloyds,business-economy,guardian-business,publish,ok,,,3207,523,98,,738,62,132313,82452,49848,1739,282,922,523,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-6010797669,fc7daf489a78fa65823b67803657426a923fb3023d151b2c636dc752dd2f948c,https://independent.co.uk/news/world/americas/us-politics/alex-gibney-elon-musk-documentary-b3045828.html,world,independent-world,publish,ok,,,3899,612,109,,726,44,128040,83869,44121,1752,249,922,612,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-4604087943,19af6b93d8321287dd20c8e2b76abc9e89e8362d5890daf7eb283669e236ed76,https://bbc.co.uk/news/videos/c4grd9mg3rvo?at_campaign=rss&at_medium=RSS,world,bbc-world,publish,ok,,,473,75,56,,546,55,44907,15483,29377,1074,171,922,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-0745148318,286b820bb0a7139ee3a865d5259c6df601076e7088d78493bbac81fd9950897b,https://theguardian.com/politics/live/2026/sep/07/uk-politics-live-john-healey-economy-portsmouth-immigration-protests-latest-news-updates,world,guardian-world,publish,ok,,,20764,3465,201,,516,286,616689,542913,73678,5292,384,0,3465,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-2612888541,c4305572f9485bdd82671aa4255999887ebd9c33e734cc8afc1ccef3acfc35f5,https://lemonde.fr/en/international/article/2026/09/07/long-awaited-us-visit-to-kyiv-brings-no-diplomatic-breakthrough_6757250_4.html,world,lemonde-en,publish,ok,too_short,,209,35,26,,1514,6,117513,102274,15228,1017,88,0,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-2883529063,ced0ea826e24dd67b1468157e76649bfae0222faa3f77b3958ba2fd90d664baf,https://thehindu.com/news/national/tamil-nadu/tumultuous-scenes-in-tn-assembly-as-cm-vijay-attacks-dmk-invoking-sarkaria-commission-veeranam-scandal/article71437671.ece,india,the-hindu-national,publish,ok,,,2393,420,64,,578,45,101449,66059,35378,1572,201,922,420,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-0662884940,be42fd1dee49824c952c89eaf7760be31adc813725801990ec95ff32ea166f27,https://freepressjournal.in/business/rbi-absorbs-over-6-lakh-crore-banks-favour-overnight-liquidity-window,india,free-press-journal,publish,ok,,,2078,319,115,,704,21,101410,51934,49464,1436,280,922,319,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-3075282237,43b86d2797e2693db764ff2abbcdf1ba77829a690a4d6856340476889e566813,https://thehindu.com/business/Economy/c-rangarajan-flags-fewer-regional-rural-banks-as-a-step-in-the-wrong-direction-urges-rbi-to-incentivise-sfbs/article71438013.ece,india,thehindu-biz,publish,ok,,,4488,741,103,,279,46,155919,105120,50752,1962,285,923,741,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-1850988312,520bcaf0e5d7b318eea53fa1e2cea73afe4803e697bc4817dd72c7835a7cca99,https://economictimes.indiatimes.com/wealth/invest/indias-record-foreign-deposit-push-could-cost-rbi-10-6-billion-why-the-diaspora-fundraising-drive-may-prove-expensive/articleshow/133786418.cms,india,economic-times,publish,ok,,,2591,430,98,,670,90,107783,64075,43693,1558,247,924,430,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-6669310360,4a6187f263884198dc4adb42ecc436dbd328ab0f6b32f81610d80614a8e9f437,https://thehindu.com/business/markets/rupee-falls-7-paise-to-close-at-9450-against-us-dollar/article71438623.ece,india,thehindu-biz,publish,ok,,,2200,366,121,,214,45,134360,74277,60069,1603,341,870,366,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-4949658569,0e6a9cb2992347c93924a884907e7b2aa9051883c4dac2b842d0c3e41602bdea,https://dnaindia.com/india/report-aashvast-indian-army-sets-up-new-lab-to-detect-chinese-components-in-drones-check-details-here-3220052,india,dna-india,publish,ok,,,1914,284,89,,2773,86,79754,42179,37457,1342,214,922,284,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-8146848494,8c07e139b7054aee4e9745a3824a3e4f53fc965a5592b95cef43ee245f39d56c,https://timesofindia.indiatimes.com/sports/cricket/news/why-pakistan-captain-fatima-sana-was-penalised-after-womens-asia-cup-loss-to-india/articleshow/133879631.cms,india,toi-top,publish,ok,,,2074,339,189,,645,93,125629,52997,72620,1445,411,922,339,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-6044013370,5d2c9d47c3192f3abbeee537b88a37378adac72c9c4f022302a2f2a70978080d,https://thefederal.com/category/states/south/telangana/telangana-cm-revanth-reddy-calls-for-congress-communists-unity-to-fight-modi-255967,india,the-federal,publish,ok,,,4049,661,104,,878,87,144107,94876,49218,1871,276,933,661,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-7267761267,e7c6878f33b6e87326804bdb1dcfc296d84942e237afef5a8f8429a085e58e32,https://livemint.com/news/world/trump-wants-to-rename-new-mexico-new-america-here-are-other-places-he-has-targeted-in-his-second-term-as-us-president-11788777274617.html,india,livemint,publish,ok,,,4277,657,80,,562,37,129571,96208,33311,1821,189,870,657,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,ai-4077762443,073b13b14ae0138b1424f5cc2e744960df78c0d7dd4268101cf3c123a809ae5f,https://openai.com/index/supporting-independent-journalism-in-ukraine,ai,openai-news,fetch,failed,http_client_error,403,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,energy-7216615722,6ff47ec05ecb7d2aeb29b6c1d4079f3ceeb8032f098a24a543b16522e763d516,https://world-nuclear-news.org/articles/fresh-record-set-for-nuclear-generation-in-2025,energy,world-nuclear-news,publish,ok,,,3507,543,70,,1481,27,209888,169192,40650,1691,219,0,543,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,energy-3980961454,dd3043e7c4b61eaeec61923cac2cfa0703b85f9401c735b269e62b80bd0e415f,https://climatechangenews.com/2026/09/07/london-talks-raise-hopes-of-green-shipping-deal,energy,climate-home,publish,ok,not_prose,,331,51,35,,2507,37,120266,103221,17033,1030,91,0,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-5204245469,c310dbd5124373dde11745e0f51be4eef8b765ffd146b04bdd0f4dca2ec65707,https://businesstoday.in/technology/news/story/huawei-mate-xt2-is-here-tri-fold-phone-takes-on-apple-ahead-of-foldable-iphone-launch-553728-2026-09-07,business-economy,business-today-in,publish,ok,too_short,,365,57,41,,425,93,41395,15079,26306,1068,145,922,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
